step,metric,value,variant,seed
6400000.0,eval/success_once,0.0,concave_truncated,42
6400000.0,eval/success_at_end,0.0,concave_truncated,42
6400000.0,eval/return,27.770410537719727,concave_truncated,42
6400000.0,train/return,24.52228355407715,concave_truncated,42
6400000.0,train/success_once,0.0,concave_truncated,42
7680000.0,eval/success_once,0.0,concave_truncated,42
7680000.0,eval/success_at_end,0.0,concave_truncated,42
7680000.0,eval/return,27.98213005065918,concave_truncated,42
7680000.0,train/return,26.88117790222168,concave_truncated,42
7680000.0,train/success_once,0.0,concave_truncated,42
8960000.0,eval/success_once,0.0,concave_truncated,42
8960000.0,eval/success_at_end,0.0,concave_truncated,42
8960000.0,eval/return,31.175870895385742,concave_truncated,42
8960000.0,train/return,29.180431365966797,concave_truncated,42
8960000.0,train/success_once,0.0,concave_truncated,42
10240000.0,eval/success_once,0.0,concave_truncated,42
10240000.0,eval/success_at_end,0.0,concave_truncated,42
10240000.0,eval/return,30.246814727783203,concave_truncated,42
10240000.0,train/return,29.6396484375,concave_truncated,42
10240000.0,train/success_once,0.0,concave_truncated,42
11520000.0,eval/success_once,0.0,concave_truncated,42
11520000.0,eval/success_at_end,0.0,concave_truncated,42
11520000.0,eval/return,31.54517364501953,concave_truncated,42
11520000.0,train/return,29.416501998901367,concave_truncated,42
11520000.0,train/success_once,0.0,concave_truncated,42
12800000.0,eval/success_once,0.0,concave_truncated,42
12800000.0,eval/success_at_end,0.0,concave_truncated,42
12800000.0,eval/return,32.279327392578125,concave_truncated,42
12800000.0,train/return,29.745405197143555,concave_truncated,42
12800000.0,train/success_once,0.0,concave_truncated,42
14080000.0,eval/success_once,0.0,concave_truncated,42
14080000.0,eval/success_at_end,0.0,concave_truncated,42
14080000.0,eval/return,30.409658432006836,concave_truncated,42
14080000.0,train/return,29.755788803100586,concave_truncated,42
14080000.0,train/success_once,0.0,concave_truncated,42
15360000.0,eval/success_once,0.0,concave_truncated,42
15360000.0,eval/success_at_end,0.0,concave_truncated,42
15360000.0,eval/return,30.804920196533203,concave_truncated,42
15360000.0,train/return,29.19247055053711,concave_truncated,42
15360000.0,train/success_once,0.0,concave_truncated,42
16640000.0,eval/success_once,0.0,concave_truncated,42
16640000.0,eval/success_at_end,0.0,concave_truncated,42
16640000.0,eval/return,28.98273277282715,concave_truncated,42
16640000.0,train/return,29.126710891723633,concave_truncated,42
16640000.0,train/success_once,0.0019960079807788134,concave_truncated,42
17920000.0,eval/success_once,0.0,concave_truncated,42
17920000.0,eval/success_at_end,0.0,concave_truncated,42
17920000.0,eval/return,31.439950942993164,concave_truncated,42
17920000.0,train/return,30.583316802978516,concave_truncated,42
17920000.0,train/success_once,0.004854368977248669,concave_truncated,42
19200000.0,eval/success_once,0.0,concave_truncated,42
19200000.0,eval/success_at_end,0.0,concave_truncated,42
19200000.0,eval/return,32.51066589355469,concave_truncated,42
19200000.0,train/return,30.5546875,concave_truncated,42
19200000.0,train/success_once,0.0,concave_truncated,42
20480000.0,eval/success_once,0.0,concave_truncated,42
20480000.0,eval/success_at_end,0.0,concave_truncated,42
20480000.0,eval/return,29.575851440429688,concave_truncated,42
20480000.0,train/return,31.248790740966797,concave_truncated,42
20480000.0,train/success_once,0.0038314175326377153,concave_truncated,42
21760000.0,eval/success_once,0.125,concave_truncated,42
21760000.0,eval/success_at_end,0.0625,concave_truncated,42
21760000.0,eval/return,32.745052337646484,concave_truncated,42
21760000.0,train/return,28.897247314453125,concave_truncated,42
21760000.0,train/success_once,0.14705882966518402,concave_truncated,42
23040000.0,eval/success_once,0.375,concave_truncated,42
23040000.0,eval/success_at_end,0.25,concave_truncated,42
23040000.0,eval/return,32.599937438964844,concave_truncated,42
23040000.0,train/return,17.529951095581055,concave_truncated,42
23040000.0,train/success_once,0.7692307829856873,concave_truncated,42
24320000.0,eval/success_once,0.375,concave_truncated,42
24320000.0,eval/success_at_end,0.25,concave_truncated,42
24320000.0,eval/return,33.579307556152344,concave_truncated,42
24320000.0,train/return,16.373489379882812,concave_truncated,42
24320000.0,train/success_once,0.8205128312110901,concave_truncated,42
25600000.0,eval/success_once,0.6875,concave_truncated,42
25600000.0,eval/success_at_end,0.375,concave_truncated,42
25600000.0,eval/return,34.14219665527344,concave_truncated,42
25600000.0,train/return,16.867454528808594,concave_truncated,42
25600000.0,train/success_once,0.7105263471603394,concave_truncated,42
26880000.0,eval/success_once,0.75,concave_truncated,42
26880000.0,eval/success_at_end,0.125,concave_truncated,42
26880000.0,eval/return,35.85309600830078,concave_truncated,42
26880000.0,train/return,16.091163635253906,concave_truncated,42
26880000.0,train/success_once,0.6875,concave_truncated,42
28160000.0,eval/success_once,0.6875,concave_truncated,42
28160000.0,eval/success_at_end,0.0625,concave_truncated,42
28160000.0,eval/return,34.589691162109375,concave_truncated,42
28160000.0,train/return,17.743473052978516,concave_truncated,42
28160000.0,train/success_once,0.5652173757553101,concave_truncated,42
29440000.0,eval/success_once,0.4375,concave_truncated,42
29440000.0,eval/success_at_end,0.125,concave_truncated,42
29440000.0,eval/return,35.285377502441406,concave_truncated,42
29440000.0,train/return,15.074352264404297,concave_truncated,42
29440000.0,train/success_once,0.7575757503509521,concave_truncated,42
30720000.0,eval/success_once,0.8125,concave_truncated,42
30720000.0,eval/success_at_end,0.5,concave_truncated,42
30720000.0,eval/return,38.387229919433594,concave_truncated,42
30720000.0,train/return,10.4417724609375,concave_truncated,42
30720000.0,train/success_once,0.8076923489570618,concave_truncated,42
32000000.0,eval/success_once,0.75,concave_truncated,42
32000000.0,eval/success_at_end,0.0625,concave_truncated,42
32000000.0,eval/return,35.82527542114258,concave_truncated,42
32000000.0,train/return,14.653063774108887,concave_truncated,42
32000000.0,train/success_once,0.7878788113594055,concave_truncated,42
33280000.0,eval/success_once,0.4375,concave_truncated,42
33280000.0,eval/success_at_end,0.0,concave_truncated,42
33280000.0,eval/return,29.153926849365234,concave_truncated,42
33280000.0,train/return,17.967815399169922,concave_truncated,42
33280000.0,train/success_once,0.5625,concave_truncated,42
34560000.0,eval/success_once,0.625,concave_truncated,42
34560000.0,eval/success_at_end,0.0625,concave_truncated,42
34560000.0,eval/return,34.582275390625,concave_truncated,42
34560000.0,train/return,12.588252067565918,concave_truncated,42
34560000.0,train/success_once,0.8048779964447021,concave_truncated,42
35840000.0,eval/success_once,0.8125,concave_truncated,42
35840000.0,eval/success_at_end,0.0625,concave_truncated,42
35840000.0,eval/return,38.33673858642578,concave_truncated,42
35840000.0,train/return,15.071385383605957,concave_truncated,42
35840000.0,train/success_once,0.7142857313156128,concave_truncated,42
37120000.0,eval/success_once,1.0,concave_truncated,42
37120000.0,eval/success_at_end,0.375,concave_truncated,42
37120000.0,eval/return,38.188743591308594,concave_truncated,42
37120000.0,train/return,10.591582298278809,concave_truncated,42
37120000.0,train/success_once,0.9000000357627869,concave_truncated,42
38400000.0,eval/success_once,0.875,concave_truncated,42
38400000.0,eval/success_at_end,0.25,concave_truncated,42
38400000.0,eval/return,35.51752471923828,concave_truncated,42
38400000.0,train/return,12.867813110351562,concave_truncated,42
38400000.0,train/success_once,0.7441860437393188,concave_truncated,42
39680000.0,eval/success_once,0.8125,concave_truncated,42
39680000.0,eval/success_at_end,0.0,concave_truncated,42
39680000.0,eval/return,34.431480407714844,concave_truncated,42
39680000.0,train/return,12.721850395202637,concave_truncated,42
39680000.0,train/success_once,0.8048779964447021,concave_truncated,42
0.0,eval/success_once,0.0,tanh,42
0.0,eval/success_at_end,0.0,tanh,42
0.0,eval/return,3.0248680114746094,tanh,42
0.0,train/return,2.3991262912750244,tanh,42
0.0,train/success_once,0.0,tanh,42
1280000.0,eval/success_once,0.0,tanh,42
1280000.0,eval/success_at_end,0.0,tanh,42
1280000.0,eval/return,18.7100887298584,tanh,42
1280000.0,train/return,11.034724235534668,tanh,42
1280000.0,train/success_once,0.0,tanh,42
2560000.0,eval/success_once,0.0,tanh,42
2560000.0,eval/success_at_end,0.0,tanh,42
2560000.0,eval/return,24.738292694091797,tanh,42
2560000.0,train/return,20.993850708007812,tanh,42
2560000.0,train/success_once,0.0,tanh,42
3840000.0,eval/success_once,0.0,tanh,42
3840000.0,eval/success_at_end,0.0,tanh,42
3840000.0,eval/return,25.048175811767578,tanh,42
3840000.0,train/return,22.813167572021484,tanh,42
3840000.0,train/success_once,0.0,tanh,42
5120000.0,eval/success_once,0.0,tanh,42
5120000.0,eval/success_at_end,0.0,tanh,42
5120000.0,eval/return,26.17620277404785,tanh,42
5120000.0,train/return,23.92377281188965,tanh,42
5120000.0,train/success_once,0.0,tanh,42
6400000.0,eval/success_once,0.0,tanh,42
6400000.0,eval/success_at_end,0.0,tanh,42
6400000.0,eval/return,26.549541473388672,tanh,42
6400000.0,train/return,24.63878631591797,tanh,42
6400000.0,train/success_once,0.0,tanh,42
7680000.0,eval/success_once,0.0,tanh,42
7680000.0,eval/success_at_end,0.0,tanh,42
7680000.0,eval/return,29.140913009643555,tanh,42
7680000.0,train/return,26.60986328125,tanh,42
7680000.0,train/success_once,0.0,tanh,42
8960000.0,eval/success_once,0.0,tanh,42
8960000.0,eval/success_at_end,0.0,tanh,42
8960000.0,eval/return,30.16508674621582,tanh,42
8960000.0,train/return,28.206199645996094,tanh,42
8960000.0,train/success_once,0.0,tanh,42
10240000.0,eval/success_once,0.0,tanh,42
10240000.0,eval/success_at_end,0.0,tanh,42
10240000.0,eval/return,32.140010833740234,tanh,42
10240000.0,train/return,29.233936309814453,tanh,42
10240000.0,train/success_once,0.0,tanh,42
11520000.0,eval/success_once,0.0,tanh,42
11520000.0,eval/success_at_end,0.0,tanh,42
11520000.0,eval/return,31.702735900878906,tanh,42
11520000.0,train/return,29.476808547973633,tanh,42
11520000.0,train/success_once,0.0,tanh,42
12800000.0,eval/success_once,0.0,tanh,42
12800000.0,eval/success_at_end,0.0,tanh,42
12800000.0,eval/return,30.156179428100586,tanh,42
12800000.0,train/return,29.8468074798584,tanh,42
12800000.0,train/success_once,0.0,tanh,42
14080000.0,eval/success_once,0.0,tanh,42
14080000.0,eval/success_at_end,0.0,tanh,42
14080000.0,eval/return,31.554824829101562,tanh,42
14080000.0,train/return,30.562898635864258,tanh,42
14080000.0,train/success_once,0.0,tanh,42
15360000.0,eval/success_once,0.0,tanh,42
15360000.0,eval/success_at_end,0.0,tanh,42
15360000.0,eval/return,31.883216857910156,tanh,42
15360000.0,train/return,30.162281036376953,tanh,42
15360000.0,train/success_once,0.0,tanh,42
16640000.0,eval/success_once,0.0,tanh,42
16640000.0,eval/success_at_end,0.0,tanh,42
16640000.0,eval/return,32.84723663330078,tanh,42
16640000.0,train/return,31.19796371459961,tanh,42
16640000.0,train/success_once,0.0022727272007614374,tanh,42
17920000.0,eval/success_once,0.0,tanh,42
17920000.0,eval/success_at_end,0.0,tanh,42
17920000.0,eval/return,30.438552856445312,tanh,42
17920000.0,train/return,30.84745979309082,tanh,42
17920000.0,train/success_once,0.0,tanh,42
19200000.0,eval/success_once,0.125,tanh,42
19200000.0,eval/success_at_end,0.125,tanh,42
19200000.0,eval/return,31.048179626464844,tanh,42
19200000.0,train/return,27.70400619506836,tanh,42
19200000.0,train/success_once,0.21621622145175934,tanh,42
20480000.0,eval/success_once,0.375,tanh,42
20480000.0,eval/success_at_end,0.0625,tanh,42
20480000.0,eval/return,35.055335998535156,tanh,42
20480000.0,train/return,25.401994705200195,tanh,42
20480000.0,train/success_once,0.3478260934352875,tanh,42
21760000.0,eval/success_once,0.4375,tanh,42
21760000.0,eval/success_at_end,0.25,tanh,42
21760000.0,eval/return,33.812625885009766,tanh,42
21760000.0,train/return,24.7392635345459,tanh,42
21760000.0,train/success_once,0.2666666805744171,tanh,42
23040000.0,eval/success_once,0.625,tanh,42
23040000.0,eval/success_at_end,0.5,tanh,42
23040000.0,eval/return,37.40044403076172,tanh,42
23040000.0,train/return,15.20139217376709,tanh,42
23040000.0,train/success_once,0.6774193048477173,tanh,42
24320000.0,eval/success_once,0.8125,tanh,42
24320000.0,eval/success_at_end,0.5625,tanh,42
24320000.0,eval/return,36.88685607910156,tanh,42
24320000.0,train/return,13.995719909667969,tanh,42
24320000.0,train/success_once,0.7727273106575012,tanh,42
25600000.0,eval/success_once,0.5625,tanh,42
25600000.0,eval/success_at_end,0.125,tanh,42
25600000.0,eval/return,33.53546142578125,tanh,42
25600000.0,train/return,15.387348175048828,tanh,42
25600000.0,train/success_once,0.5833333134651184,tanh,42
26880000.0,eval/success_once,0.75,tanh,42
26880000.0,eval/success_at_end,0.625,tanh,42
26880000.0,eval/return,36.43281555175781,tanh,42
26880000.0,train/return,13.589191436767578,tanh,42
26880000.0,train/success_once,0.774193525314331,tanh,42
28160000.0,eval/success_once,0.8125,tanh,42
28160000.0,eval/success_at_end,0.625,tanh,42
28160000.0,eval/return,36.251060485839844,tanh,42
28160000.0,train/return,14.94173812866211,tanh,42
28160000.0,train/success_once,0.760869562625885,tanh,42
29440000.0,eval/success_once,0.8125,tanh,42
29440000.0,eval/success_at_end,0.5625,tanh,42
29440000.0,eval/return,36.10151672363281,tanh,42
29440000.0,train/return,16.005207061767578,tanh,42
29440000.0,train/success_once,0.6666666865348816,tanh,42
30720000.0,eval/success_once,0.875,tanh,42
30720000.0,eval/success_at_end,0.875,tanh,42
30720000.0,eval/return,39.13034439086914,tanh,42
30720000.0,train/return,11.468482971191406,tanh,42
30720000.0,train/success_once,0.8139534592628479,tanh,42
32000000.0,eval/success_once,0.6875,tanh,42
32000000.0,eval/success_at_end,0.5625,tanh,42
32000000.0,eval/return,35.40040969848633,tanh,42
32000000.0,train/return,11.260334968566895,tanh,42
32000000.0,train/success_once,0.9024389982223511,tanh,42
33280000.0,eval/success_once,0.8125,tanh,42
33280000.0,eval/success_at_end,0.75,tanh,42
33280000.0,eval/return,39.280128479003906,tanh,42
33280000.0,train/return,15.213454246520996,tanh,42
33280000.0,train/success_once,0.7045454978942871,tanh,42
34560000.0,eval/success_once,0.8125,tanh,42
34560000.0,eval/success_at_end,0.625,tanh,42
34560000.0,eval/return,36.31719207763672,tanh,42
34560000.0,train/return,11.510907173156738,tanh,42
34560000.0,train/success_once,0.8333333730697632,tanh,42
35840000.0,eval/success_once,0.9375,tanh,42
35840000.0,eval/success_at_end,0.75,tanh,42
35840000.0,eval/return,37.497154235839844,tanh,42
35840000.0,train/return,11.95584487915039,tanh,42
35840000.0,train/success_once,0.8918918967247009,tanh,42
37120000.0,eval/success_once,0.9375,tanh,42
37120000.0,eval/success_at_end,0.625,tanh,42
37120000.0,eval/return,39.55215072631836,tanh,42
37120000.0,train/return,12.697896003723145,tanh,42
37120000.0,train/success_once,0.8536584973335266,tanh,42
38400000.0,eval/success_once,0.875,tanh,42
38400000.0,eval/success_at_end,0.6875,tanh,42
38400000.0,eval/return,38.29570007324219,tanh,42
38400000.0,train/return,12.687166213989258,tanh,42
38400000.0,train/success_once,0.8620689511299133,tanh,42
39680000.0,eval/success_once,0.8125,tanh,42
39680000.0,eval/success_at_end,0.625,tanh,42
39680000.0,eval/return,35.75605010986328,tanh,42
39680000.0,train/return,10.548007011413574,tanh,42
39680000.0,train/success_once,0.9090909361839294,tanh,42
0.0,eval/success_once,0.0,adaptive_tanh_episode,42
0.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
0.0,eval/return,1.2596864700317383,adaptive_tanh_episode,42
0.0,train/return,1.218108057975769,adaptive_tanh_episode,42
0.0,train/success_once,0.0,adaptive_tanh_episode,42
1280000.0,eval/success_once,0.0,adaptive_tanh_episode,42
1280000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
1280000.0,eval/return,14.934985160827637,adaptive_tanh_episode,42
1280000.0,train/return,8.069811820983887,adaptive_tanh_episode,42
1280000.0,train/success_once,0.0,adaptive_tanh_episode,42
2560000.0,eval/success_once,0.0,adaptive_tanh_episode,42
2560000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
2560000.0,eval/return,24.637874603271484,adaptive_tanh_episode,42
2560000.0,train/return,19.444108963012695,adaptive_tanh_episode,42
2560000.0,train/success_once,0.0,adaptive_tanh_episode,42
3840000.0,eval/success_once,0.0,adaptive_tanh_episode,42
3840000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
3840000.0,eval/return,24.64187240600586,adaptive_tanh_episode,42
3840000.0,train/return,22.51116180419922,adaptive_tanh_episode,42
3840000.0,train/success_once,0.0,adaptive_tanh_episode,42
5120000.0,eval/success_once,0.0,adaptive_tanh_episode,42
5120000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
5120000.0,eval/return,26.215091705322266,adaptive_tanh_episode,42
5120000.0,train/return,23.723758697509766,adaptive_tanh_episode,42
5120000.0,train/success_once,0.0,adaptive_tanh_episode,42
6400000.0,eval/success_once,0.0,adaptive_tanh_episode,42
6400000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
6400000.0,eval/return,25.92206573486328,adaptive_tanh_episode,42
6400000.0,train/return,24.711713790893555,adaptive_tanh_episode,42
6400000.0,train/success_once,0.0,adaptive_tanh_episode,42
7680000.0,eval/success_once,0.0,adaptive_tanh_episode,42
7680000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
7680000.0,eval/return,27.347999572753906,adaptive_tanh_episode,42
7680000.0,train/return,25.899154663085938,adaptive_tanh_episode,42
7680000.0,train/success_once,0.0,adaptive_tanh_episode,42
8960000.0,eval/success_once,0.0,adaptive_tanh_episode,42
8960000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
8960000.0,eval/return,30.4239501953125,adaptive_tanh_episode,42
8960000.0,train/return,28.342618942260742,adaptive_tanh_episode,42
8960000.0,train/success_once,0.0,adaptive_tanh_episode,42
10240000.0,eval/success_once,0.0,adaptive_tanh_episode,42
10240000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
10240000.0,eval/return,32.269447326660156,adaptive_tanh_episode,42
10240000.0,train/return,30.390335083007812,adaptive_tanh_episode,42
10240000.0,train/success_once,0.0,adaptive_tanh_episode,42
11520000.0,eval/success_once,0.0,adaptive_tanh_episode,42
11520000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
11520000.0,eval/return,31.8027400970459,adaptive_tanh_episode,42
11520000.0,train/return,30.042198181152344,adaptive_tanh_episode,42
11520000.0,train/success_once,0.0,adaptive_tanh_episode,42
12800000.0,eval/success_once,0.0,adaptive_tanh_episode,42
12800000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
12800000.0,eval/return,33.05487060546875,adaptive_tanh_episode,42
12800000.0,train/return,31.320764541625977,adaptive_tanh_episode,42
12800000.0,train/success_once,0.0,adaptive_tanh_episode,42
14080000.0,eval/success_once,0.0,adaptive_tanh_episode,42
14080000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
14080000.0,eval/return,31.907466888427734,adaptive_tanh_episode,42
14080000.0,train/return,30.60980987548828,adaptive_tanh_episode,42
14080000.0,train/success_once,0.0012210012646391988,adaptive_tanh_episode,42
15360000.0,eval/success_once,0.0,adaptive_tanh_episode,42
15360000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
15360000.0,eval/return,33.0994873046875,adaptive_tanh_episode,42
15360000.0,train/return,30.673980712890625,adaptive_tanh_episode,42
15360000.0,train/success_once,0.0,adaptive_tanh_episode,42
16640000.0,eval/success_once,0.0,adaptive_tanh_episode,42
16640000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
16640000.0,eval/return,32.87828826904297,adaptive_tanh_episode,42
16640000.0,train/return,30.28535270690918,adaptive_tanh_episode,42
16640000.0,train/success_once,0.0,adaptive_tanh_episode,42
17920000.0,eval/success_once,0.0,adaptive_tanh_episode,42
17920000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
17920000.0,eval/return,32.9986686706543,adaptive_tanh_episode,42
17920000.0,train/return,31.165653228759766,adaptive_tanh_episode,42
17920000.0,train/success_once,0.0,adaptive_tanh_episode,42
19200000.0,eval/success_once,0.0,adaptive_tanh_episode,42
19200000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
19200000.0,eval/return,34.209327697753906,adaptive_tanh_episode,42
19200000.0,train/return,31.161447525024414,adaptive_tanh_episode,42
19200000.0,train/success_once,0.0,adaptive_tanh_episode,42
20480000.0,eval/success_once,0.0,adaptive_tanh_episode,42
20480000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
20480000.0,eval/return,31.393709182739258,adaptive_tanh_episode,42
20480000.0,train/return,31.35639762878418,adaptive_tanh_episode,42
20480000.0,train/success_once,0.0,adaptive_tanh_episode,42
21760000.0,eval/success_once,0.0,adaptive_tanh_episode,42
21760000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
21760000.0,eval/return,33.27001190185547,adaptive_tanh_episode,42
21760000.0,train/return,30.54407501220703,adaptive_tanh_episode,42
21760000.0,train/success_once,0.0,adaptive_tanh_episode,42
23040000.0,eval/success_once,0.0,adaptive_tanh_episode,42
23040000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
23040000.0,eval/return,30.845722198486328,adaptive_tanh_episode,42
23040000.0,train/return,31.906513214111328,adaptive_tanh_episode,42
23040000.0,train/success_once,0.0,adaptive_tanh_episode,42
24320000.0,eval/success_once,0.0,adaptive_tanh_episode,42
24320000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
24320000.0,eval/return,33.303977966308594,adaptive_tanh_episode,42
24320000.0,train/return,30.867097854614258,adaptive_tanh_episode,42
24320000.0,train/success_once,0.0024449878837913275,adaptive_tanh_episode,42
25600000.0,eval/success_once,0.0,adaptive_tanh_episode,42
25600000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
25600000.0,eval/return,30.713031768798828,adaptive_tanh_episode,42
25600000.0,train/return,30.72479248046875,adaptive_tanh_episode,42
25600000.0,train/success_once,0.0,adaptive_tanh_episode,42
26880000.0,eval/success_once,0.0,adaptive_tanh_episode,42
26880000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
26880000.0,eval/return,33.583824157714844,adaptive_tanh_episode,42
26880000.0,train/return,31.753759384155273,adaptive_tanh_episode,42
26880000.0,train/success_once,0.0,adaptive_tanh_episode,42
28160000.0,eval/success_once,0.0,adaptive_tanh_episode,42
28160000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
28160000.0,eval/return,30.36330795288086,adaptive_tanh_episode,42
28160000.0,train/return,31.09642791748047,adaptive_tanh_episode,42
28160000.0,train/success_once,0.0,adaptive_tanh_episode,42
29440000.0,eval/success_once,0.0,adaptive_tanh_episode,42
29440000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
29440000.0,eval/return,33.899112701416016,adaptive_tanh_episode,42
29440000.0,train/return,31.078227996826172,adaptive_tanh_episode,42
29440000.0,train/success_once,0.0,adaptive_tanh_episode,42
30720000.0,eval/success_once,0.0,adaptive_tanh_episode,42
30720000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
30720000.0,eval/return,32.217674255371094,adaptive_tanh_episode,42
30720000.0,train/return,31.224924087524414,adaptive_tanh_episode,42
30720000.0,train/success_once,0.0036630036775022745,adaptive_tanh_episode,42
32000000.0,eval/success_once,0.0,adaptive_tanh_episode,42
32000000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
32000000.0,eval/return,30.475404739379883,adaptive_tanh_episode,42
32000000.0,train/return,32.01103591918945,adaptive_tanh_episode,42
32000000.0,train/success_once,0.0,adaptive_tanh_episode,42
33280000.0,eval/success_once,0.0,adaptive_tanh_episode,42
33280000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
33280000.0,eval/return,31.910564422607422,adaptive_tanh_episode,42
33280000.0,train/return,31.498790740966797,adaptive_tanh_episode,42
33280000.0,train/success_once,0.0,adaptive_tanh_episode,42
34560000.0,eval/success_once,0.0,adaptive_tanh_episode,42
34560000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
34560000.0,eval/return,32.50701141357422,adaptive_tanh_episode,42
34560000.0,train/return,31.220075607299805,adaptive_tanh_episode,42
34560000.0,train/success_once,0.0,adaptive_tanh_episode,42
35840000.0,eval/success_once,0.0,adaptive_tanh_episode,42
35840000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
35840000.0,eval/return,30.717845916748047,adaptive_tanh_episode,42
35840000.0,train/return,30.09027862548828,adaptive_tanh_episode,42
35840000.0,train/success_once,0.0,adaptive_tanh_episode,42
37120000.0,eval/success_once,0.0,adaptive_tanh_episode,42
37120000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
37120000.0,eval/return,30.96630859375,adaptive_tanh_episode,42
37120000.0,train/return,30.406200408935547,adaptive_tanh_episode,42
37120000.0,train/success_once,0.010204081423580647,adaptive_tanh_episode,42
38400000.0,eval/success_once,0.0,adaptive_tanh_episode,42
38400000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
38400000.0,eval/return,31.137683868408203,adaptive_tanh_episode,42
38400000.0,train/return,30.87543487548828,adaptive_tanh_episode,42
38400000.0,train/success_once,0.013888888992369175,adaptive_tanh_episode,42
39680000.0,eval/success_once,0.0,adaptive_tanh_episode,42
39680000.0,eval/success_at_end,0.0,adaptive_tanh_episode,42
39680000.0,eval/return,34.41950225830078,adaptive_tanh_episode,42
39680000.0,train/return,31.258625030517578,adaptive_tanh_episode,42
39680000.0,train/success_once,0.0,adaptive_tanh_episode,42
0.0,eval/success_once,0.0,concave_truncated,123
0.0,eval/success_at_end,0.0,concave_truncated,123
0.0,eval/return,1.3759980201721191,concave_truncated,123
0.0,train/return,1.4324629306793213,concave_truncated,123
0.0,train/success_once,0.0,concave_truncated,123
1280000.0,eval/success_once,0.0,concave_truncated,123
1280000.0,eval/success_at_end,0.0,concave_truncated,123
1280000.0,eval/return,18.288057327270508,concave_truncated,123
1280000.0,train/return,12.140009880065918,concave_truncated,123
1280000.0,train/success_once,0.0,concave_truncated,123
2560000.0,eval/success_once,0.0,concave_truncated,123
2560000.0,eval/success_at_end,0.0,concave_truncated,123
2560000.0,eval/return,23.725814819335938,concave_truncated,123
2560000.0,train/return,20.64252281188965,concave_truncated,123
2560000.0,train/success_once,0.0,concave_truncated,123
3840000.0,eval/success_once,0.0,concave_truncated,123
3840000.0,eval/success_at_end,0.0,concave_truncated,123
3840000.0,eval/return,23.946285247802734,concave_truncated,123
3840000.0,train/return,22.0694637298584,concave_truncated,123
3840000.0,train/success_once,0.0,concave_truncated,123
5120000.0,eval/success_once,0.0,concave_truncated,123
5120000.0,eval/success_at_end,0.0,concave_truncated,123
5120000.0,eval/return,25.294654846191406,concave_truncated,123
5120000.0,train/return,24.33450698852539,concave_truncated,123
5120000.0,train/success_once,0.0,concave_truncated,123
6400000.0,eval/success_once,0.0,concave_truncated,123
6400000.0,eval/success_at_end,0.0,concave_truncated,123
6400000.0,eval/return,28.422870635986328,concave_truncated,123
6400000.0,train/return,25.63360595703125,concave_truncated,123
6400000.0,train/success_once,0.0,concave_truncated,123
7680000.0,eval/success_once,0.0,concave_truncated,123
7680000.0,eval/success_at_end,0.0,concave_truncated,123
7680000.0,eval/return,28.82768440246582,concave_truncated,123
7680000.0,train/return,27.26339340209961,concave_truncated,123
7680000.0,train/success_once,0.0,concave_truncated,123
8960000.0,eval/success_once,0.0,concave_truncated,123
8960000.0,eval/success_at_end,0.0,concave_truncated,123
8960000.0,eval/return,31.56285858154297,concave_truncated,123
8960000.0,train/return,29.409605026245117,concave_truncated,123
8960000.0,train/success_once,0.0,concave_truncated,123
10240000.0,eval/success_once,0.0,concave_truncated,123
10240000.0,eval/success_at_end,0.0,concave_truncated,123
10240000.0,eval/return,31.318920135498047,concave_truncated,123
10240000.0,train/return,29.997638702392578,concave_truncated,123
10240000.0,train/success_once,0.0,concave_truncated,123
11520000.0,eval/success_once,0.0,concave_truncated,123
11520000.0,eval/success_at_end,0.0,concave_truncated,123
